state,Crop,area_acres,predicted_yield,District,modal_price
West Bengal,Potato,313373.0,20.56777778,Medinipur(W),350
West Bengal,Potato,313373.0,20.56777778,Murshidabad,400
West Bengal,Potato,313373.0,20.56777778,Murshidabad,530
West Bengal,Potato,313373.0,20.56777778,Nadia,580
West Bengal,Potato,313373.0,20.56777778,North 24 Parganas,560
West Bengal,Potato,313373.0,20.56777778,Puruliya,380
West Bengal,Potato,313373.0,20.56777778,Puruliya,420
West Bengal,Potato,313373.0,20.56777778,Sounth 24 Parganas,700
West Bengal,Potato,313373.0,20.56777778,Uttar Dinajpur,550
West Bengal,Potato,299664.0,22.39388889,Bankura,380
West Bengal,Potato,299664.0,22.39388889,Bankura,370
West Bengal,Potato,299664.0,22.39388889,Burdwan,560
West Bengal,Potato,299664.0,22.39388889,Burdwan,600
West Bengal,Potato,299664.0,22.39388889,Burdwan,500
West Bengal,Potato,299664.0,22.39388889,Burdwan,510
West Bengal,Potato,299664.0,22.39388889,Burdwan,500
West Bengal,Potato,299664.0,22.39388889,Hooghly,480
West Bengal,Potato,299664.0,22.39388889,Jalpaiguri,525
West Bengal,Potato,299664.0,22.39388889,Malda,475
West Bengal,Potato,299664.0,22.39388889,Medinipur(W),350
West Bengal,Potato,299664.0,22.39388889,Murshidabad,400
West Bengal,Potato,299664.0,22.39388889,Murshidabad,530
West Bengal,Potato,299664.0,22.39388889,Nadia,580
West Bengal,Potato,299664.0,22.39388889,North 24 Parganas,560
West Bengal,Potato,299664.0,22.39388889,Puruliya,380
West Bengal,Potato,299664.0,22.39388889,Puruliya,420
West Bengal,Potato,299664.0,22.39388889,Sounth 24 Parganas,700
West Bengal,Potato,299664.0,22.39388889,Uttar Dinajpur,550
West Bengal,Potato,299821.0,21.95444444,Bankura,380
West Bengal,Potato,299821.0,21.95444444,Bankura,370
West Bengal,Potato,299821.0,21.95444444,Burdwan,560
West Bengal,Potato,299821.0,21.95444444,Burdwan,600
West Bengal,Potato,299821.0,21.95444444,Burdwan,500
West Bengal,Potato,299821.0,21.95444444,Burdwan,510
West Bengal,Potato,299821.0,21.95444444,Burdwan,500
West Bengal,Potato,299821.0,21.95444444,Hooghly,480
West Bengal,Potato,299821.0,21.95444444,Jalpaiguri,525
West Bengal,Potato,299821.0,21.95444444,Malda,475
West Bengal,Potato,299821.0,21.95444444,Medinipur(W),350
West Bengal,Potato,299821.0,21.95444444,Murshidabad,400
West Bengal,Potato,299821.0,21.95444444,Murshidabad,530
West Bengal,Potato,299821.0,21.95444444,Nadia,580
West Bengal,Potato,299821.0,21.95444444,North 24 Parganas,560
West Bengal,Potato,299821.0,21.95444444,Puruliya,380
West Bengal,Potato,299821.0,21.95444444,Puruliya,420
West Bengal,Potato,299821.0,21.95444444,Sounth 24 Parganas,700
West Bengal,Potato,299821.0,21.95444444,Uttar Dinajpur,550
West Bengal,Potato,2395.0,12.86,Bankura,380
West Bengal,Potato,2395.0,12.86,Bankura,370
West Bengal,Potato,2395.0,12.86,Burdwan,560
West Bengal,Potato,2395.0,12.86,Burdwan,600
West Bengal,Potato,2395.0,12.86,Burdwan,500
West Bengal,Potato,2395.0,12.86,Burdwan,510
West Bengal,Potato,2395.0,12.86,Burdwan,500
West Bengal,Potato,2395.0,12.86,Hooghly,480
West Bengal,Potato,2395.0,12.86,Jalpaiguri,525
West Bengal,Potato,2395.0,12.86,Malda,475
West Bengal,Potato,2395.0,12.86,Medinipur(W),350
West Bengal,Potato,2395.0,12.86,Murshidabad,400
West Bengal,Potato,2395.0,12.86,Murshidabad,530
West Bengal,Potato,2395.0,12.86,Nadia,580
West Bengal,Potato,2395.0,12.86,North 24 Parganas,560
West Bengal,Potato,2395.0,12.86,Puruliya,380
West Bengal,Potato,2395.0,12.86,Puruliya,420
West Bengal,Potato,2395.0,12.86,Sounth 24 Parganas,700
West Bengal,Potato,2395.0,12.86,Uttar Dinajpur,550
West Bengal,Potato,346906.0,20.73388889,Bankura,380
West Bengal,Potato,346906.0,20.73388889,Bankura,370
West Bengal,Potato,346906.0,20.73388889,Burdwan,560
West Bengal,Potato,346906.0,20.73388889,Burdwan,600
West Bengal,Potato,346906.0,20.73388889,Burdwan,500
West Bengal,Potato,346906.0,20.73388889,Burdwan,510
West Bengal,Potato,346906.0,20.73388889,Burdwan,500
West Bengal,Potato,346906.0,20.73388889,Hooghly,480
West Bengal,Potato,346906.0,20.73388889,Jalpaiguri,525
West Bengal,Potato,346906.0,20.73388889,Malda,475
West Bengal,Potato,346906.0,20.73388889,Medinipur(W),350
West Bengal,Potato,346906.0,20.73388889,Murshidabad,400
West Bengal,Potato,346906.0,20.73388889,Murshidabad,530
West Bengal,Potato,346906.0,20.73388889,Nadia,580
West Bengal,Potato,346906.0,20.73388889,North 24 Parganas,560
West Bengal,Potato,346906.0,20.73388889,Puruliya,380
West Bengal,Potato,346906.0,20.73388889,Puruliya,420
West Bengal,Potato,346906.0,20.73388889,Sounth 24 Parganas,700
West Bengal,Potato,346906.0,20.73388889,Uttar Dinajpur,550
West Bengal,Potato,308425.0,21.86777778,Bankura,380
West Bengal,Potato,308425.0,21.86777778,Bankura,370
West Bengal,Potato,308425.0,21.86777778,Burdwan,560
West Bengal,Potato,308425.0,21.86777778,Burdwan,600
West Bengal,Potato,308425.0,21.86777778,Burdwan,500
West Bengal,Potato,308425.0,21.86777778,Burdwan,510
West Bengal,Potato,308425.0,21.86777778,Burdwan,500
West Bengal,Potato,308425.0,21.86777778,Hooghly,480
West Bengal,Potato,308425.0,21.86777778,Jalpaiguri,525
West Bengal,Potato,308425.0,21.86777778,Malda,475
West Bengal,Potato,308425.0,21.86777778,Medinipur(W),350
West Bengal,Potato,308425.0,21.86777778,Murshidabad,400
West Bengal,Potato,308425.0,21.86777778,Murshidabad,530
West Bengal,Potato,308425.0,21.86777778,Nadia,580
West Bengal,Potato,308425.0,21.86777778,North 24 Parganas,560
West Bengal,Potato,308425.0,21.86777778,Puruliya,380
West Bengal,Potato,308425.0,21.86777778,Puruliya,420
West Bengal,Potato,308425.0,21.86777778,Sounth 24 Parganas,700
West Bengal,Potato,308425.0,21.86777778,Uttar Dinajpur,550
West Bengal,Potato,354455.0,19.345,Bankura,380
West Bengal,Potato,354455.0,19.345,Bankura,370
West Bengal,Potato,354455.0,19.345,Burdwan,560
West Bengal,Potato,354455.0,19.345,Burdwan,600
West Bengal,Potato,354455.0,19.345,Burdwan,500
West Bengal,Potato,354455.0,19.345,Burdwan,510
West Bengal,Potato,354455.0,19.345,Burdwan,500
West Bengal,Potato,354455.0,19.345,Hooghly,480
West Bengal,Potato,354455.0,19.345,Jalpaiguri,525
West Bengal,Potato,354455.0,19.345,Malda,475
West Bengal,Potato,354455.0,19.345,Medinipur(W),350
West Bengal,Potato,354455.0,19.345,Murshidabad,400
West Bengal,Potato,354455.0,19.345,Murshidabad,530
West Bengal,Potato,354455.0,19.345,Nadia,580
West Bengal,Potato,354455.0,19.345,North 24 Parganas,560
West Bengal,Potato,354455.0,19.345,Puruliya,380
West Bengal,Potato,354455.0,19.345,Puruliya,420
West Bengal,Potato,354455.0,19.345,Sounth 24 Parganas,700
West Bengal,Potato,354455.0,19.345,Uttar Dinajpur,550
West Bengal,Potato,407941.0,13.35111111,Bankura,380
West Bengal,Potato,407941.0,13.35111111,Bankura,370
West Bengal,Potato,407941.0,13.35111111,Burdwan,560
West Bengal,Potato,407941.0,13.35111111,Burdwan,600
West Bengal,Potato,407941.0,13.35111111,Burdwan,500
West Bengal,Potato,407941.0,13.35111111,Burdwan,510
West Bengal,Potato,407941.0,13.35111111,Burdwan,500
West Bengal,Potato,407941.0,13.35111111,Hooghly,480
West Bengal,Potato,407941.0,13.35111111,Jalpaiguri,525
West Bengal,Potato,407941.0,13.35111111,Malda,475
West Bengal,Potato,407941.0,13.35111111,Medinipur(W),350
West Bengal,Potato,407941.0,13.35111111,Murshidabad,400
West Bengal,Potato,407941.0,13.35111111,Murshidabad,530
West Bengal,Potato,407941.0,13.35111111,Nadia,580
West Bengal,Potato,407941.0,13.35111111,North 24 Parganas,560
West Bengal,Potato,407941.0,13.35111111,Puruliya,380
West Bengal,Potato,407941.0,13.35111111,Puruliya,420
West Bengal,Potato,407941.0,13.35111111,Sounth 24 Parganas,700
West Bengal,Potato,407941.0,13.35111111,Uttar Dinajpur,550
West Bengal,Potato,400786.0,22.28666667,Bankura,380
West Bengal,Potato,400786.0,22.28666667,Bankura,370
West Bengal,Potato,400786.0,22.28666667,Burdwan,560
West Bengal,Potato,400786.0,22.28666667,Burdwan,600
West Bengal,Potato,400786.0,22.28666667,Burdwan,500
West Bengal,Potato,400786.0,22.28666667,Burdwan,510
West Bengal,Potato,400786.0,22.28666667,Burdwan,500
West Bengal,Potato,400786.0,22.28666667,Hooghly,480
West Bengal,Potato,400786.0,22.28666667,Jalpaiguri,525
West Bengal,Potato,400786.0,22.28666667,Malda,475
West Bengal,Potato,400786.0,22.28666667,Medinipur(W),350
West Bengal,Potato,400786.0,22.28666667,Murshidabad,400
West Bengal,Potato,400786.0,22.28666667,Murshidabad,530
West Bengal,Potato,400786.0,22.28666667,Nadia,580
West Bengal,Potato,400786.0,22.28666667,North 24 Parganas,560
West Bengal,Potato,400786.0,22.28666667,Puruliya,380
West Bengal,Potato,400786.0,22.28666667,Puruliya,420
West Bengal,Potato,400786.0,22.28666667,Sounth 24 Parganas,700
West Bengal,Potato,400786.0,22.28666667,Uttar Dinajpur,550
West Bengal,Potato,385981.0,13.99944444,Bankura,380
West Bengal,Potato,385981.0,13.99944444,Bankura,370
West Bengal,Potato,385981.0,13.99944444,Burdwan,560
West Bengal,Potato,385981.0,13.99944444,Burdwan,600
West Bengal,Potato,385981.0,13.99944444,Burdwan,500
West Bengal,Potato,385981.0,13.99944444,Burdwan,510
West Bengal,Potato,385981.0,13.99944444,Burdwan,500
West Bengal,Potato,385981.0,13.99944444,Hooghly,480
West Bengal,Potato,385981.0,13.99944444,Jalpaiguri,525
West Bengal,Potato,385981.0,13.99944444,Malda,475
West Bengal,Potato,385981.0,13.99944444,Medinipur(W),350
West Bengal,Potato,385981.0,13.99944444,Murshidabad,400
West Bengal,Potato,385981.0,13.99944444,Murshidabad,530
West Bengal,Potato,385981.0,13.99944444,Nadia,580
West Bengal,Potato,385981.0,13.99944444,North 24 Parganas,560
West Bengal,Potato,385981.0,13.99944444,Puruliya,380
West Bengal,Potato,385981.0,13.99944444,Puruliya,420
West Bengal,Potato,385981.0,13.99944444,Sounth 24 Parganas,700
West Bengal,Potato,385981.0,13.99944444,Uttar Dinajpur,550
West Bengal,Potato,320552.0,21.12944444,Bankura,380
West Bengal,Potato,320552.0,21.12944444,Bankura,370
West Bengal,Potato,320552.0,21.12944444,Burdwan,560
West Bengal,Potato,320552.0,21.12944444,Burdwan,600
West Bengal,Potato,320552.0,21.12944444,Burdwan,500
West Bengal,Potato,320552.0,21.12944444,Burdwan,510
West Bengal,Potato,320552.0,21.12944444,Burdwan,500
West Bengal,Potato,320552.0,21.12944444,Hooghly,480
West Bengal,Potato,320552.0,21.12944444,Jalpaiguri,525
West Bengal,Potato,320552.0,21.12944444,Malda,475
West Bengal,Potato,320552.0,21.12944444,Medinipur(W),350
West Bengal,Potato,320552.0,21.12944444,Murshidabad,400
West Bengal,Potato,320552.0,21.12944444,Murshidabad,530
West Bengal,Potato,320552.0,21.12944444,Nadia,580
West Bengal,Potato,320552.0,21.12944444,North 24 Parganas,560
West Bengal,Potato,320552.0,21.12944444,Puruliya,380
West Bengal,Potato,320552.0,21.12944444,Puruliya,420
West Bengal,Potato,320552.0,21.12944444,Sounth 24 Parganas,700
West Bengal,Potato,320552.0,21.12944444,Uttar Dinajpur,550
West Bengal,Potato,384451.0,31.58888889,Bankura,380
West Bengal,Potato,384451.0,31.58888889,Bankura,370
West Bengal,Potato,384451.0,31.58888889,Burdwan,560
West Bengal,Potato,384451.0,31.58888889,Burdwan,600
West Bengal,Potato,384451.0,31.58888889,Burdwan,500
West Bengal,Potato,384451.0,31.58888889,Burdwan,510
West Bengal,Potato,384451.0,31.58888889,Burdwan,500
West Bengal,Potato,384451.0,31.58888889,Hooghly,480
West Bengal,Potato,384451.0,31.58888889,Jalpaiguri,525
West Bengal,Potato,384451.0,31.58888889,Malda,475
West Bengal,Potato,384451.0,31.58888889,Medinipur(W),350
West Bengal,Potato,384451.0,31.58888889,Murshidabad,400
West Bengal,Potato,384451.0,31.58888889,Murshidabad,530
West Bengal,Potato,384451.0,31.58888889,Nadia,580
West Bengal,Potato,384451.0,31.58888889,North 24 Parganas,560
West Bengal,Potato,384451.0,31.58888889,Puruliya,380
West Bengal,Potato,384451.0,31.58888889,Puruliya,420
West Bengal,Potato,384451.0,31.58888889,Sounth 24 Parganas,700
West Bengal,Potato,384451.0,31.58888889,Uttar Dinajpur,550
West Bengal,Potato,2430.0,12.4,Bankura,380
West Bengal,Potato,2430.0,12.4,Bankura,370
West Bengal,Potato,2430.0,12.4,Burdwan,560
West Bengal,Potato,2430.0,12.4,Burdwan,600
West Bengal,Potato,2430.0,12.4,Burdwan,500
West Bengal,Potato,2430.0,12.4,Burdwan,510
West Bengal,Potato,2430.0,12.4,Burdwan,500
West Bengal,Potato,2430.0,12.4,Hooghly,480
West Bengal,Potato,2430.0,12.4,Jalpaiguri,525
West Bengal,Potato,2430.0,12.4,Malda,475
West Bengal,Potato,2430.0,12.4,Medinipur(W),350
West Bengal,Potato,2430.0,12.4,Murshidabad,400
West Bengal,Potato,2430.0,12.4,Murshidabad,530
West Bengal,Potato,2430.0,12.4,Nadia,580
West Bengal,Potato,2430.0,12.4,North 24 Parganas,560
West Bengal,Potato,2430.0,12.4,Puruliya,380
West Bengal,Potato,2430.0,12.4,Puruliya,420
West Bengal,Potato,2430.0,12.4,Sounth 24 Parganas,700
West Bengal,Potato,2430.0,12.4,Uttar Dinajpur,550
West Bengal,Potato,406349.0,29.27833333,Bankura,380
West Bengal,Potato,406349.0,29.27833333,Bankura,370
West Bengal,Potato,406349.0,29.27833333,Burdwan,560
West Bengal,Potato,406349.0,29.27833333,Burdwan,600
West Bengal,Potato,406349.0,29.27833333,Burdwan,500
West Bengal,Potato,406349.0,29.27833333,Burdwan,510
West Bengal,Potato,406349.0,29.27833333,Burdwan,500
West Bengal,Potato,406349.0,29.27833333,Hooghly,480
West Bengal,Potato,406349.0,29.27833333,Jalpaiguri,525
West Bengal,Potato,406349.0,29.27833333,Malda,475
West Bengal,Potato,406349.0,29.27833333,Medinipur(W),350
West Bengal,Potato,406349.0,29.27833333,Murshidabad,400
West Bengal,Potato,406349.0,29.27833333,Murshidabad,530
West Bengal,Potato,406349.0,29.27833333,Nadia,580
West Bengal,Potato,406349.0,29.27833333,North 24 Parganas,560
West Bengal,Potato,406349.0,29.27833333,Puruliya,380
West Bengal,Potato,406349.0,29.27833333,Puruliya,420
West Bengal,Potato,406349.0,29.27833333,Sounth 24 Parganas,700
West Bengal,Potato,406349.0,29.27833333,Uttar Dinajpur,550
West Bengal,Potato,2440.0,12.2,Bankura,380
West Bengal,Potato,2440.0,12.2,Bankura,370
West Bengal,Potato,2440.0,12.2,Burdwan,560
West Bengal,Potato,2440.0,12.2,Burdwan,600
West Bengal,Potato,2440.0,12.2,Burdwan,500
West Bengal,Potato,2440.0,12.2,Burdwan,510
West Bengal,Potato,2440.0,12.2,Burdwan,500
West Bengal,Potato,2440.0,12.2,Hooghly,480
West Bengal,Potato,2440.0,12.2,Jalpaiguri,525
West Bengal,Potato,2440.0,12.2,Malda,475
West Bengal,Potato,2440.0,12.2,Medinipur(W),350
West Bengal,Potato,2440.0,12.2,Murshidabad,400
West Bengal,Potato,2440.0,12.2,Murshidabad,530
West Bengal,Potato,2440.0,12.2,Nadia,580
West Bengal,Potato,2440.0,12.2,North 24 Parganas,560
West Bengal,Potato,2440.0,12.2,Puruliya,380
West Bengal,Potato,2440.0,12.2,Puruliya,420
West Bengal,Potato,2440.0,12.2,Sounth 24 Parganas,700
West Bengal,Potato,2440.0,12.2,Uttar Dinajpur,550
West Bengal,Potato,376751.0,26.11722222,Bankura,380
West Bengal,Potato,376751.0,26.11722222,Bankura,370
West Bengal,Potato,376751.0,26.11722222,Burdwan,560
West Bengal,Potato,376751.0,26.11722222,Burdwan,600
West Bengal,Potato,376751.0,26.11722222,Burdwan,500
West Bengal,Potato,376751.0,26.11722222,Burdwan,510
West Bengal,Potato,376751.0,26.11722222,Burdwan,500
West Bengal,Potato,376751.0,26.11722222,Hooghly,480
West Bengal,Potato,376751.0,26.11722222,Jalpaiguri,525
West Bengal,Potato,376751.0,26.11722222,Malda,475
West Bengal,Potato,376751.0,26.11722222,Medinipur(W),350
West Bengal,Potato,376751.0,26.11722222,Murshidabad,400
West Bengal,Potato,376751.0,26.11722222,Murshidabad,530
West Bengal,Potato,376751.0,26.11722222,Nadia,580
West Bengal,Potato,376751.0,26.11722222,North 24 Parganas,560
West Bengal,Potato,376751.0,26.11722222,Puruliya,380
West Bengal,Potato,376751.0,26.11722222,Puruliya,420
West Bengal,Potato,376751.0,26.11722222,Sounth 24 Parganas,700
West Bengal,Potato,376751.0,26.11722222,Uttar Dinajpur,550
West Bengal,Potato,2455.0,12.1,Bankura,380
West Bengal,Potato,2455.0,12.1,Bankura,370
West Bengal,Potato,2455.0,12.1,Burdwan,560
West Bengal,Potato,2455.0,12.1,Burdwan,600
West Bengal,Potato,2455.0,12.1,Burdwan,500
West Bengal,Potato,2455.0,12.1,Burdwan,510
West Bengal,Potato,2455.0,12.1,Burdwan,500
West Bengal,Potato,2455.0,12.1,Hooghly,480
West Bengal,Potato,2455.0,12.1,Jalpaiguri,525
West Bengal,Potato,2455.0,12.1,Malda,475
West Bengal,Potato,2455.0,12.1,Medinipur(W),350
West Bengal,Potato,2455.0,12.1,Murshidabad,400
West Bengal,Potato,2455.0,12.1,Murshidabad,530
West Bengal,Potato,2455.0,12.1,Nadia,580
West Bengal,Potato,2455.0,12.1,North 24 Parganas,560
West Bengal,Potato,2455.0,12.1,Puruliya,380
West Bengal,Potato,2455.0,12.1,Puruliya,420
West Bengal,Potato,2455.0,12.1,Sounth 24 Parganas,700
West Bengal,Potato,2455.0,12.1,Uttar Dinajpur,550
West Bengal,Potato,386607.0,28.56444444,Bankura,380
West Bengal,Potato,386607.0,28.56444444,Bankura,370
West Bengal,Potato,386607.0,28.56444444,Burdwan,560
West Bengal,Potato,386607.0,28.56444444,Burdwan,600
West Bengal,Potato,386607.0,28.56444444,Burdwan,500
West Bengal,Potato,386607.0,28.56444444,Burdwan,510
West Bengal,Potato,386607.0,28.56444444,Burdwan,500
West Bengal,Potato,386607.0,28.56444444,Hooghly,480
West Bengal,Potato,386607.0,28.56444444,Jalpaiguri,525
West Bengal,Potato,386607.0,28.56444444,Malda,475
West Bengal,Potato,386607.0,28.56444444,Medinipur(W),350
West Bengal,Potato,386607.0,28.56444444,Murshidabad,400
West Bengal,Potato,386607.0,28.56444444,Murshidabad,530
West Bengal,Potato,386607.0,28.56444444,Nadia,580
West Bengal,Potato,386607.0,28.56444444,North 24 Parganas,560
West Bengal,Potato,386607.0,28.56444444,Puruliya,380
West Bengal,Potato,386607.0,28.56444444,Puruliya,420
West Bengal,Potato,386607.0,28.56444444,Sounth 24 Parganas,700
West Bengal,Potato,386607.0,28.56444444,Uttar Dinajpur,550
West Bengal,Potato,2446.0,12.0,Bankura,380
West Bengal,Potato,2446.0,12.0,Bankura,370
West Bengal,Potato,2446.0,12.0,Burdwan,560
West Bengal,Potato,2446.0,12.0,Burdwan,600
West Bengal,Potato,2446.0,12.0,Burdwan,500
West Bengal,Potato,2446.0,12.0,Burdwan,510
West Bengal,Potato,2446.0,12.0,Burdwan,500
West Bengal,Potato,2446.0,12.0,Hooghly,480
West Bengal,Potato,2446.0,12.0,Jalpaiguri,525
West Bengal,Potato,2446.0,12.0,Malda,475
West Bengal,Potato,2446.0,12.0,Medinipur(W),350
West Bengal,Potato,2446.0,12.0,Murshidabad,400
West Bengal,Potato,2446.0,12.0,Murshidabad,530
West Bengal,Potato,2446.0,12.0,Nadia,580
West Bengal,Potato,2446.0,12.0,North 24 Parganas,560
West Bengal,Potato,2446.0,12.0,Puruliya,380
West Bengal,Potato,2446.0,12.0,Puruliya,420
West Bengal,Potato,2446.0,12.0,Sounth 24 Parganas,700
West Bengal,Potato,2446.0,12.0,Uttar Dinajpur,550
West Bengal,Potato,409749.0,25.34722222,Bankura,380
West Bengal,Potato,409749.0,25.34722222,Bankura,370
West Bengal,Potato,409749.0,25.34722222,Burdwan,560
West Bengal,Potato,409749.0,25.34722222,Burdwan,600
West Bengal,Potato,409749.0,25.34722222,Burdwan,500
West Bengal,Potato,409749.0,25.34722222,Burdwan,510
West Bengal,Potato,409749.0,25.34722222,Burdwan,500
West Bengal,Potato,409749.0,25.34722222,Hooghly,480
West Bengal,Potato,409749.0,25.34722222,Jalpaiguri,525
West Bengal,Potato,409749.0,25.34722222,Malda,475
West Bengal,Potato,409749.0,25.34722222,Medinipur(W),350
West Bengal,Potato,409749.0,25.34722222,Murshidabad,400
West Bengal,Potato,409749.0,25.34722222,Murshidabad,530
West Bengal,Potato,409749.0,25.34722222,Nadia,580
West Bengal,Potato,409749.0,25.34722222,North 24 Parganas,560
West Bengal,Potato,409749.0,25.34722222,Puruliya,380
West Bengal,Potato,409749.0,25.34722222,Puruliya,420
West Bengal,Potato,409749.0,25.34722222,Sounth 24 Parganas,700
West Bengal,Potato,409749.0,25.34722222,Uttar Dinajpur,550
West Bengal,Potato,2446.0,12.0,Bankura,380
West Bengal,Potato,2446.0,12.0,Bankura,370
West Bengal,Potato,2446.0,12.0,Burdwan,560
West Bengal,Potato,2446.0,12.0,Burdwan,600
West Bengal,Potato,2446.0,12.0,Burdwan,500
West Bengal,Potato,2446.0,12.0,Burdwan,510
West Bengal,Potato,2446.0,12.0,Burdwan,500
West Bengal,Potato,2446.0,12.0,Hooghly,480
West Bengal,Potato,2446.0,12.0,Jalpaiguri,525
West Bengal,Potato,2446.0,12.0,Malda,475
West Bengal,Potato,2446.0,12.0,Medinipur(W),350
West Bengal,Potato,2446.0,12.0,Murshidabad,400
West Bengal,Potato,2446.0,12.0,Murshidabad,530
West Bengal,Potato,2446.0,12.0,Nadia,580
West Bengal,Potato,2446.0,12.0,North 24 Parganas,560
West Bengal,Potato,2446.0,12.0,Puruliya,380
West Bengal,Potato,2446.0,12.0,Puruliya,420
West Bengal,Potato,2446.0,12.0,Sounth 24 Parganas,700
West Bengal,Potato,2446.0,12.0,Uttar Dinajpur,550
West Bengal,Potato,409805.0,30.99555556,Bankura,380
West Bengal,Potato,409805.0,30.99555556,Bankura,370
West Bengal,Potato,409805.0,30.99555556,Burdwan,560
West Bengal,Potato,409805.0,30.99555556,Burdwan,600
West Bengal,Potato,409805.0,30.99555556,Burdwan,500
West Bengal,Potato,409805.0,30.99555556,Burdwan,510
West Bengal,Potato,409805.0,30.99555556,Burdwan,500
West Bengal,Potato,409805.0,30.99555556,Hooghly,480
West Bengal,Potato,409805.0,30.99555556,Jalpaiguri,525
West Bengal,Potato,409805.0,30.99555556,Malda,475
West Bengal,Potato,409805.0,30.99555556,Medinipur(W),350
West Bengal,Potato,409805.0,30.99555556,Murshidabad,400
West Bengal,Potato,409805.0,30.99555556,Murshidabad,530
West Bengal,Potato,409805.0,30.99555556,Nadia,580
West Bengal,Potato,409805.0,30.99555556,North 24 Parganas,560
West Bengal,Potato,409805.0,30.99555556,Puruliya,380
West Bengal,Potato,409805.0,30.99555556,Puruliya,420
West Bengal,Potato,409805.0,30.99555556,Sounth 24 Parganas,700
West Bengal,Potato,409805.0,30.99555556,Uttar Dinajpur,550
West Bengal,Potato,2445.0,12.0,Bankura,380
West Bengal,Potato,2445.0,12.0,Bankura,370
West Bengal,Potato,2445.0,12.0,Burdwan,560
West Bengal,Potato,2445.0,12.0,Burdwan,600
West Bengal,Potato,2445.0,12.0,Burdwan,500
West Bengal,Potato,2445.0,12.0,Burdwan,510
West Bengal,Potato,2445.0,12.0,Burdwan,500
West Bengal,Potato,2445.0,12.0,Hooghly,480
West Bengal,Potato,2445.0,12.0,Jalpaiguri,525
West Bengal,Potato,2445.0,12.0,Malda,475
West Bengal,Potato,2445.0,12.0,Medinipur(W),350
West Bengal,Potato,2445.0,12.0,Murshidabad,400
West Bengal,Potato,2445.0,12.0,Murshidabad,530
West Bengal,Potato,2445.0,12.0,Nadia,580
West Bengal,Potato,2445.0,12.0,North 24 Parganas,560
West Bengal,Potato,2445.0,12.0,Puruliya,380
West Bengal,Potato,2445.0,12.0,Puruliya,420
West Bengal,Potato,2445.0,12.0,Sounth 24 Parganas,700
West Bengal,Potato,2445.0,12.0,Uttar Dinajpur,550
West Bengal,Potato,489959.0,21.85277778,Bankura,380
West Bengal,Potato,489959.0,21.85277778,Bankura,370
West Bengal,Potato,489959.0,21.85277778,Burdwan,560
West Bengal,Potato,489959.0,21.85277778,Burdwan,600
West Bengal,Potato,489959.0,21.85277778,Burdwan,500
West Bengal,Potato,489959.0,21.85277778,Burdwan,510
West Bengal,Potato,489959.0,21.85277778,Burdwan,500
West Bengal,Potato,489959.0,21.85277778,Hooghly,480
West Bengal,Potato,489959.0,21.85277778,Jalpaiguri,525
West Bengal,Potato,489959.0,21.85277778,Malda,475
West Bengal,Potato,489959.0,21.85277778,Medinipur(W),350
West Bengal,Potato,489959.0,21.85277778,Murshidabad,400
West Bengal,Potato,489959.0,21.85277778,Murshidabad,530
West Bengal,Potato,489959.0,21.85277778,Nadia,580
West Bengal,Potato,489959.0,21.85277778,North 24 Parganas,560
West Bengal,Potato,489959.0,21.85277778,Puruliya,380
West Bengal,Potato,489959.0,21.85277778,Puruliya,420
West Bengal,Potato,489959.0,21.85277778,Sounth 24 Parganas,700
West Bengal,Potato,489959.0,21.85277778,Uttar Dinajpur,550
West Bengal,Potato,2445.0,12.05,Bankura,380
West Bengal,Potato,2445.0,12.05,Bankura,370
West Bengal,Potato,2445.0,12.05,Burdwan,560
West Bengal,Potato,2445.0,12.05,Burdwan,600
West Bengal,Potato,2445.0,12.05,Burdwan,500
West Bengal,Potato,2445.0,12.05,Burdwan,510
West Bengal,Potato,2445.0,12.05,Burdwan,500
West Bengal,Potato,2445.0,12.05,Hooghly,480
West Bengal,Potato,2445.0,12.05,Jalpaiguri,525
West Bengal,Potato,2445.0,12.05,Malda,475
West Bengal,Potato,2445.0,12.05,Medinipur(W),350
West Bengal,Potato,2445.0,12.05,Murshidabad,400
West Bengal,Potato,2445.0,12.05,Murshidabad,530
West Bengal,Potato,2445.0,12.05,Nadia,580
West Bengal,Potato,2445.0,12.05,North 24 Parganas,560
West Bengal,Potato,2445.0,12.05,Puruliya,380
West Bengal,Potato,2445.0,12.05,Puruliya,420
West Bengal,Potato,2445.0,12.05,Sounth 24 Parganas,700
West Bengal,Potato,2445.0,12.05,Uttar Dinajpur,550
West Bengal,Potato,414490.0,29.99272727,Bankura,380
West Bengal,Potato,414490.0,29.99272727,Bankura,370
West Bengal,Potato,414490.0,29.99272727,Burdwan,560
West Bengal,Potato,414490.0,29.99272727,Burdwan,600
West Bengal,Potato,414490.0,29.99272727,Burdwan,500
West Bengal,Potato,414490.0,29.99272727,Burdwan,510
West Bengal,Potato,414490.0,29.99272727,Burdwan,500
West Bengal,Potato,414490.0,29.99272727,Hooghly,480
West Bengal,Potato,414490.0,29.99272727,Jalpaiguri,525
West Bengal,Potato,414490.0,29.99272727,Malda,475
West Bengal,Potato,414490.0,29.99272727,Medinipur(W),350
West Bengal,Potato,414490.0,29.99272727,Murshidabad,400
West Bengal,Potato,414490.0,29.99272727,Murshidabad,530
West Bengal,Potato,414490.0,29.99272727,Nadia,580
